List Name,List Title,URL
NUHEIGHTS,NU Heights,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUHEIGHTS
NUHOMECOMING,Northwestern Homecoming,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUHOMECOMING
NUHRP,Northwestern University Human Rights Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUHRP
NUIIDEAS,Interdisciplinary Innovations - Developmental Ed and Science,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIIDEAS
NUILLIAD,nuilliad,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUILLIAD
NUINFO-CDESC,NUINFO-CDESC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUINFO-CDESC
NUIN_ALL,NUIN_ALL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIN_ALL
NUIN_FAC,NUIN_FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIN_FAC
NUIN_POSTDOC,NUIN_POSTDOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIN_POSTDOC
NUIN_STUDENT,NUIN_STUDENT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIN_STUDENT
NUIT-DBA,NUIT Database Administrators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIT-DBA
NUIT_WEBCONTRIBUTORS,NUIT_WEBCONTRIBUTORS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUIT_WEBCONTRIBUTORS
NUJAPANINFO,NUJAPANINFO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUJAPANINFO
NUL-EXCHANGE,NUL Exchange Users Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-EXCHANGE
NUL-IAM,Northwestern Libraries Identity and Access Management,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-IAM
NUL-IOT,NUL Instruction and Outreach - Tutorials Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-IOT
NUL-ITMS-PP,NUL ITMS Project Planning List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-ITMS-PP
NUL-MACUSERS,Northwestern University Library Mac User Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-MACUSERS
NUL-METALIB-OPS,Metalib - Electronic Resource Databases,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-METALIB-OPS
NUL-SELECTORS,nul-selectors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-SELECTORS
NUL-SFX-OPS,- SFX - EJournal Resource -,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-SFX-OPS
NUL-STUDSVSR,NUL Student Supervisors Discussion List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-STUDSVSR
NUL-WEB-LIAISONS,NUL Public Website Liaisons,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUL-WEB-LIAISONS
NULADMINSERVICES,NUL Administrative Services Division,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULADMINSERVICES
NULARES,NU Library Ares,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULARES
NULAS,NUL Access Supervisors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULAS
NULATINAOSTCOMUNIDAD,NULATINAOSTCOMUNIDAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULATINAOSTCOMUNIDAD
NULBA,Northwestern University Luso-Brazilian Association,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULBA
NULDEMOCRATS,Northwestern Law Democrats,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULDEMOCRATS
NULISTENS,NU Listens,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULISTENS
NULR,Law Review,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR
NULR-BOARD,Law Review - Board Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR-BOARD
NULR-BOARD-2012,Law Review board 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR-BOARD-2012
NULR-BOARD-2013,NU Law Review Board 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR-BOARD-2013
NULR-BOARD-2014,NU Law Review Board 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR-BOARD-2014
NULR-BOARD-2015,NULR-Board-2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR-BOARD-2015
NULR2011,Law Review - 2011 Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2011
NULR2012,Law Review - 2012 Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2012
NULR2013,Law Review 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2013
NULR2014,NU Law Review 2014 Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2014
NULR2015,Northwestern University Law Review,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2015
NULR2016,Northwestern University Law Review,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULR2016
NULRSRC,NU Library Resource Sharing and Reserve Collections Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULRSRC
NULSA_MEMBERS,NULSA Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULSA_MEMBERS
NULS_1988REUNION,1988 Reunion Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULS_1988REUNION
NULUSOBRAZILIAN,Northwestern Luso-Brazilian Association,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NULUSOBRAZILIAN
NUMB-CLASS-OF-2010,NUMB-CLASS-OF-2010,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMB-CLASS-OF-2010
NUMB-LEADERSHIP,NUMB-LEADERSHIP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMB-LEADERSHIP
NUMBALUMS,NUMBALUMS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMBALUMS
NUMBBIBLESTUDY,NUMB Bible Study,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMBBIBLESTUDY
NUMBFLUTES,NUMBFLUTES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMBFLUTES
NUMBSAXOS,NUMB SAXOS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMBSAXOS
NUMBTENORS,NUMB Tenor Saxophones,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMBTENORS
NUMEDLIFE,Northwestern University MEDLIFE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMEDLIFE
NUMUN,NUMUN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUMUN
NUNEIGHBORS,NU NEIGHBORS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUNEIGHBORS
NUNEUROCLUB,NU Neuro Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUNEUROCLUB
NUOC,NUOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUOC
NUPF,Northwestern University Postdoctoral Forum,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPF
NUPHIL,NU Philosophy Information and Events,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPHIL
NUPHOTOCLUB,NU Photo Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPHOTOCLUB
NUPLANS-FORECAST,NUPlans Forecasting Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPLANS-FORECAST
NUPLANS-USERS,NUPlans Budget Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPLANS-USERS
NUPOLITICALUNION,The Northwestern Political Union,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPOLITICALUNION
NUPPGENERAL,NUPPGENERAL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPPGENERAL
NUPPLEADERSHIP,NUPPLEADERSHIP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPPLEADERSHIP
NUPRESS-COMP-SUPPORT,nupress-comp-support,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPRESS-COMP-SUPPORT
NUPS,Northwestern Undergraduate Philosophy Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPS
NUPSCO,"NU Physics, Student Community Outreach",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUPSCO
NUQUESTSCHOLARS,Northwestern Quest Scholars,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUQUESTSCHOLARS
NURAAS,Northwestern University Raas Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURAAS
NURAP,NURAP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURAP
NURAPSC,NURAPSC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURAPSC
NURAP_CRA,NURAP 2012 CRA Class Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURAP_CRA
NURD,Northwestern Unviersity Radio Drama,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURD
NUREALFOOD,NU Real Food,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUREALFOOD
NUREDWATCH,NU Red Watch Band,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUREDWATCH
NURELAY,Relay For Life of Northwestern University,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURELAY
NURJ,Northwestern Undergraduate Research Journal,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURJ
NUROBOTICS,NU Robotics Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUROBOTICS
NURUGBY,NURUGBY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NURUGBY
NUSACNAS,SACNAS Chapter at NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSACNAS
NUSAF,NUSAF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSAF
NUSAFSOC,NUSAFSOC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSAFSOC
NUSE,Northwestern University Social Epistmology,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSE
NUSIGEP,Northwestern Sig Ep Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIGEP
NUSIM,Northwestern Simulation Faculty & Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIM
NUSIM_FAC-STAFF,Northwestern Simulation Faculty & Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIM_FAC-STAFF
NUSIM_FACULTY,Northwestern Simulation Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIM_FACULTY
NUSIM_FAME,NU FAME,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIM_FAME
NUSIM_STAFF,Northwestern Simulation Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSIM_STAFF
NUSJP,NU SJP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSJP
NUSOCIAL,Northwestern University Social Media Communications,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOCIAL
NUSOLAR,NUSOLAR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOLAR
NUSOLAR-ALUM,Northwestern University Solar Car - Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOLAR-ALUM
NUSOLAR-EXEC,NUSOLAR-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOLAR-EXEC
NUSOLAR-NEWS,NUSOLAR-NEWS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOLAR-NEWS
NUSOLAR-RECRUITS,NUSOLAR-RECRUITS new members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSOLAR-RECRUITS
NUSPAN,NUSPAN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSPAN
NUSTARS,NU Space Technology and Rocketry Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSTARS
NUSTARS_CUBESAT,NUSTARS Cubesat Team,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSTARS_CUBESAT
NUSTEELBRIDGE,Northwestern Steel Bridge,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUSTEELBRIDGE
NUTABLETENNIS,NUTABLETENNIS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTABLETENNIS
NUTHREADS,NU Threads,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTHREADS
NUTRANSFER2010,Northwestern Transfers 2010-2011,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTRANSFER2010
NUTRIPLEHELIX,Northwestern Triple Helix,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTRIPLEHELIX
NUTRUMPETS,NUTRUMPETS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTRUMPETS
NUTTC,NU Table Tennis Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUTTC
NUVEGSOC,Northwestern Veg Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUVEGSOC
NUWC,Northwestern University Worm Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUWC
NUWFAEXEC,NUWFAEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUWFAEXEC
NUWORLDCUP,NU World Cup,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUWORLDCUP
NUXC,Northwestern X-Country Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUXC
NUZENSOCIETY,NUZENSOCIETY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NUZENSOCIETY
NU_BOXING,Northwestern Boxing Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_BOXING
NU_BOXING_OPEN,Northwestern Boxing Club Open,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_BOXING_OPEN
NU_CHAIRS,NUCATS List of Northwestern Department Chairs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_CHAIRS
NU_CMH_ASTHMANET,NU_CMH_AsthmaNet,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_CMH_ASTHMANET
NU_CRICKET,NU_CRICKET,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_CRICKET
NU_FFMARKETING,F&F Marketing General Information,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_FFMARKETING
NU_NIGHTS,NU Nights,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_NIGHTS
NU_NSSLHA,NSSLHA-Northwestern Chapter,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_NSSLHA
NU_SRC,Staff Relations Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_SRC
NU_WOMENS_CAUCUS,Northwestern Women's Caucus,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=NU_WOMENS_CAUCUS
OARD-RESEARCH,OARD-RESEARCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OARD-RESEARCH
OARD_CENTRAL,OARD_CENTRAL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OARD_CENTRAL
OE2010,open enrollment 2010,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OE2010
OFF-CAMPUS,OFF-CAMPUS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OFF-CAMPUS
OHALLORANGROUP,OHALLORANGROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OHALLORANGROUP
OM-HSC,OM-HSC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OM-HSC
OMBOARD,OMBOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OMBOARD
OMCA,OMCA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OMCA
ONBASE,ONBASE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ONBASE
ONBASE-ADMIN,OnBase-admin,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ONBASE-ADMIN
ONCALL,Student Affairs staff On-Call,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ONCALL
ONEBOOKNU,One Book One Northwestern,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ONEBOOKNU
OPA-MEMBERS,OPA-MEMBERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OPA-MEMBERS
OPERATIONSMILE,OPERATIONSMILE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OPERATIONSMILE
ORMGMT,ORMGMT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ORMGMT
ORSP,Office for Sponsored Research,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ORSP
ORSTAFF,ORSTAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ORSTAFF
ORTHO,ORTHO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ORTHO
OSA,Office of Special Amusements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OSA
OSB,OSB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OSB
OSR_CHICAGO,OSR Chicago listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OSR_CHICAGO
OWF,Organization of Women Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=OWF
PA16-STUDENTS,Physician Assistant Class of 2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PA16-STUDENTS
PA2013,2013 Peer Advisers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PA2013
PA2014,2014 Peer Advisers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PA2014
PACLASS2012,NU PA Program Class of 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PACLASS2012
PACLASS2013,Physician Assistant Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PACLASS2013
PACLASS2014,Physician Assistant Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PACLASS2014
PADEXEC,PADEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PADEXEC
PADMEMBERS,PADMEMBERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PADMEMBERS
PAL,Perception and Action Learning Journal Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAL
PARC,PARC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARC
PARCEXEC,PARCEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARCEXEC
PARCFELLOWS,Public Affairs Residential College Fellows,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARCFELLOWS
PARENT2014,Student Affairs Communication to Parents Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2014
PARENT2015,Student Affairs Communication to Parents Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2015
PARENT2016,PARENT2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2016
PARENT2017,Student Affairs Communication to Parents Class of 2017,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2017
PARENT2018,Student Affairs Communication to Parents Class of 2018,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2018
PARENT2019,Student Affairs Communication to Parents Class of 2019,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2019
PARENT2020,Student Affairs Communication to Parents Class of 2020,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENT2020
PARENTS,PARENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARENTS
PARS,Persian American Representatives and Students (PARS),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PARS
PAS-FACULTYSTAFF,PAS-FACULTYSTAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAS-FACULTYSTAFF
PAS-GENERAL,PAS-GENERAL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAS-GENERAL
PAS-GRADS,PAS-GRADS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAS-GRADS
PAS-LOCAL,PAS-LOCAL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAS-LOCAL
PAS-UNDERGRAD,PAS-UNDERGRAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PAS-UNDERGRAD
PASA,PASA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PASA
PATEL16,Patel16,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PATEL16
PC-LIAISONS,pc-liaisons,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PC-LIAISONS
PCF-ALL-STAFF,PCF All Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PCF-ALL-STAFF
PDIMPLEMENTATION,InfoEd Proposal Development Workgroups,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PDIMPLEMENTATION
PEDS-GRANTS,Grant information for the Department of Pediatrics,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PEDS-GRANTS
PEERCOUNSELING,NU Listens,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PEERCOUNSELING
PERCH2_COHORTS,PERCH2 Community Based Organizations,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PERCH2_COHORTS
PERSONNELCOM,PERSONNELCOM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PERSONNELCOM
PHARM-ALL,To Communicate with All Pharmacology members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-ALL
PHARM-BIWEEKLY,To Communicate with Pharmacology biweekly members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-BIWEEKLY
PHARM-FACULTY,To Communicate with Pharmacology faculty members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-FACULTY
PHARM-POSTDOCS,To Communicate with Pharmacology postdoc members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-POSTDOCS
PHARM-SECONDARY,To Communicate with Pharmacology secondary faculty members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-SECONDARY
PHARM-STUDENTS,To Communicate with Pharmacology student members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHARM-STUDENTS
PHDALUMNI,PhDalumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHDALUMNI
PHIRHO,PHIRHO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHIRHO
PHISIGMAPI,Phi Sigma Pi - National Honor Fraternity,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHISIGMAPI
PHO,PROMIS Health Organization,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHO
PHOBOD,PHOBOD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHOBOD
PHYSIO-ALL,All Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-ALL
PHYSIO-BIWEEKLY,BiWeekly Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-BIWEEKLY
PHYSIO-FACULTY,Faculty Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-FACULTY
PHYSIO-POSTDOCS,PostDoc Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-POSTDOCS
PHYSIO-SECONDARY,Secondary Faculty Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-SECONDARY
PHYSIO-STUDENTS,Student Members of Physiology Dept.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PHYSIO-STUDENTS
PIBETAPHI,PIBETAPHI,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PIBETAPHI
PIDELTAPSI,NU Pi Delta Psi,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PIDELTAPSI
PILGROUP,PILGROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PILGROUP
PINAUD_LAB,email service for the pinaud lab members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PINAUD_LAB
PLACEMENT_COMM,Academic Placement Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PLACEMENT_COMM
PLEX4WEST,Plex 4 West,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PLEX4WEST
PLU-MEMBERS,PLU-MEMBERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PLU-MEMBERS
PMASERENADES,PMA Sinfonia Serenading Service,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PMASERENADES
PNRRSTU,pnrrstu,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PNRRSTU
PORTALEDBD,portaledbd,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PORTALEDBD
POSTCOMPLETIONOPT,POSTCOMPLETIONOPT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=POSTCOMPLETIONOPT
POSTDOC,Northwestern University Postdoctoral Employees,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=POSTDOC
PPCW,Poetry & Poetics Colloquium,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PPCW
PRECOLONIALAFRICA,PRECOLONIALAFRICA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PRECOLONIALAFRICA
PREDENTAL,Northwestern University Predental Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=PREDENTAL
